Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
170,wake forest,-0.13,101.4,101.5,67.2,-0.109,13.75,110.5,96.7,-17.69,1448,1448.0,78.6,-0.13,101.4,101.5,67.2,-0.10900000000000001,13.75,110.5,96.7,-17.69,26.8,57.0,11.0,27.6,14.0,19.4,7.6,27.4,13.8,13.0,9.0,3.2,0.0,1234.4,61.0,-3.272,100.86000000000001,104.1,69.28,-0.047,5.816,105.5,99.7,1.026,21.4,54.6,6.8,20.0,11.4,17.2,6.0,22.4,11.6,14.4,7.8,3.2,0.0
171,wyoming,-0.14,108.9,109.0,69.3,0.046,0.77,102.1,101.3,-12.57,1461,1461.0,85.5,-0.14000000000000007,108.90000000000002,109.0,69.29999999999998,0.046,0.7699999999999998,102.1,101.29999999999997,-12.569999999999997,28.785714285714285,59.785714285714285,11.285714285714286,28.785714285714285,16.642857142857142,23.214285714285715,7.571428571428571,25.714285714285715,15.714285714285714,10.571428571428571,7.071428571428571,2.5714285714285716,7.357142857142857,1291.142857142857,72.71428571428571,-9.158571428571426,97.37857142857145,106.5357142857143,68.39285714285714,-0.0064285714285714285,2.4885714285714284,103.27142857142859,100.78571428571429,-3.6407142857142842,26.071428571428573,58.857142857142854,5.428571428571429,17.5,15.142857142857142,22.071428571428573,8.357142857142858,24.428571428571427,12.0,13.857142857142858,5.357142857142857,3.4285714285714284,7.928571428571429
172,iowa st.,-0.22,100.1,100.3,70.1,-0.12,17.1,111.3,94.2,3.42,1235,1235.0,70.0,-0.22,100.1,100.3,70.1,-0.12,17.1,111.3,94.2,3.42,27.0,57.5,8.0,22.5,8.0,11.0,8.0,26.5,14.5,14.0,7.0,4.5,0.0,1176.5,54.0,-16.66,89.5,106.15,67.95,0.012500000000000004,-8.29,95.35,103.6,14.35,19.5,57.0,2.5,13.0,12.5,17.0,11.5,21.5,8.5,14.5,6.5,3.5,0.0
173,eastern kentucky,-0.3,101.0,101.3,75.0,0.085,-5.36,99.7,105.1,-8.01,1184,1184.0,83.1,-0.29999999999999993,101.0,101.29999999999997,75.0,0.08499999999999998,-5.36,99.70000000000003,105.09999999999995,-8.01,30.0,65.9,9.65,26.25,13.45,18.85,9.5,24.2,16.35,12.65,10.0,3.5,4.65,1275.6,71.3,-10.038500000000003,97.33500000000001,107.36999999999998,68.265,-0.0032499999999999985,-3.1165,100.585,103.68500000000002,2.676,25.65,60.75,6.45,21.65,13.55,18.6,9.65,25.55,14.0,17.7,6.15,2.85,4.95
174,james madison,-0.3,103.6,103.9,72.1,-0.048,-1.79,101.0,102.8,-0.16,1241,1241.0,77.2,-0.29999999999999993,103.6,103.9,72.10000000000001,-0.047999999999999994,-1.7899999999999996,101.0,102.79999999999998,-0.15999999999999998,25.7,58.1,8.4,23.9,17.4,25.4,9.0,25.4,12.5,10.1,7.1,1.5,0.0,1266.9,67.7,-4.176,100.85999999999999,105.03999999999999,66.53999999999999,0.007600000000000001,-1.094,101.96000000000001,103.05,3.688000000000001,23.2,57.1,8.0,26.9,13.3,19.1,8.7,25.1,12.1,14.8,4.6,3.0,0.0
175,south florida,-0.34,100.6,100.9,67.0,0.049,9.53,105.8,96.3,1.99,1378,1378.0,71.75,-0.33999999999999997,100.60000000000001,100.89999999999999,67.0,0.048999999999999995,9.53,105.79999999999998,96.29999999999998,1.99,26.875,61.375,6.875,19.0,11.125,20.0,11.75,25.375,13.875,11.75,6.0,4.0,4.875,1324.125,64.625,0.7850000000000001,101.4875,100.72500000000001,68.725,0.006374999999999999,4.85125,104.2125,99.38750000000002,1.136250000000001,22.375,55.875,7.5,24.375,12.375,17.875,7.25,22.5,13.375,13.5,4.5,4.125,5.625
176,coastal carolina,-0.36,100.2,100.6,70.9,-0.081,-6.18,98.8,105.0,-12.98,1157,1157.0,80.0,-0.35999999999999993,100.20000000000003,100.60000000000001,70.89999999999999,-0.08099999999999999,-6.18,98.79999999999997,105.0,-12.979999999999999,27.666666666666668,61.0,9.0,24.333333333333332,15.666666666666666,20.583333333333332,12.166666666666666,29.333333333333332,15.75,14.583333333333334,8.0,3.9166666666666665,5.583333333333333,1323.0833333333333,67.33333333333333,-10.798333333333332,95.50833333333333,106.29999999999997,68.36666666666666,0.03125000000000001,-2.3249999999999997,100.11666666666667,102.48333333333335,2.72,23.0,61.916666666666664,8.5,29.333333333333332,12.833333333333334,18.5,9.166666666666666,21.583333333333332,11.916666666666666,13.25,7.0,2.3333333333333335,5.583333333333333
177,florida atlantic,-0.71,102.0,102.7,68.3,-0.098,-1.37,101.2,102.5,-0.53,1194,1194.0,77.11111111111111,-0.71,102.0,102.70000000000002,68.3,-0.09799999999999999,-1.37,101.20000000000002,102.5,-0.5300000000000001,27.555555555555557,58.44444444444444,9.444444444444445,22.666666666666668,12.555555555555555,19.22222222222222,10.222222222222221,28.22222222222222,14.11111111111111,14.88888888888889,7.333333333333333,2.2222222222222223,10.666666666666666,1292.7777777777778,63.55555555555556,-8.563333333333334,96.27777777777777,104.84444444444443,68.14444444444445,-0.051888888888888894,1.3944444444444446,102.21111111111111,100.80000000000001,-0.7811111111111112,21.88888888888889,57.111111111111114,7.0,22.333333333333332,12.777777777777779,18.77777777777778,5.888888888888889,22.333333333333332,9.0,13.666666666666666,5.222222222222222,3.2222222222222223,10.11111111111111
178,unlv,-0.72,103.6,104.3,66.3,-0.037000000000000005,4.98,104.0,99.1,12.89,1424,1424.0,68.5,-0.7199999999999999,103.6,104.29999999999998,66.29999999999998,-0.03700000000000001,4.980000000000001,104.0,99.10000000000001,12.89,26.1,55.3,8.1,21.4,8.2,11.7,9.1,25.0,14.5,13.6,7.0,2.8,5.6,1251.9,57.9,-9.368999999999998,95.98,105.37,66.98,0.007199999999999998,5.2879999999999985,104.82000000000001,99.55,-10.822999999999999,20.9,53.0,7.3,23.0,8.8,12.9,6.4,18.7,12.9,12.2,5.9,2.7,5.3
179,bryant,-0.73,103.5,104.2,73.5,-0.039,-7.9,98.2,106.1,4.85,1136,1136.0,81.07142857142857,-0.7300000000000002,103.5,104.20000000000003,73.5,-0.03899999999999999,-7.900000000000001,98.20000000000003,106.09999999999998,4.8500000000000005,27.928571428571427,58.57142857142857,8.714285714285714,21.928571428571427,16.5,21.785714285714285,8.642857142857142,28.357142857142858,14.928571428571429,14.785714285714286,6.285714285714286,3.142857142857143,7.714285714285714,1337.357142857143,69.42857142857143,-9.918571428571427,96.19285714285715,106.1214285714286,69.13571428571427,0.009357142857142857,-6.417857142857143,98.78571428571426,105.18571428571428,-22.240000000000002,26.071428571428573,66.64285714285714,7.142857142857143,26.571428571428573,10.142857142857142,14.928571428571429,10.928571428571429,21.571428571428573,13.714285714285714,12.285714285714286,7.071428571428571,3.5,8.571428571428571
180,gardner webb,-0.8,104.5,105.3,66.9,-0.165,-3.72,100.3,104.0,12.89,1205,1205.0,77.81818181818181,-0.7999999999999999,104.5,105.29999999999997,66.89999999999999,-0.165,-3.7199999999999993,100.29999999999997,104.0,12.890000000000002,27.727272727272727,55.72727272727273,9.909090909090908,22.818181818181817,12.454545454545455,17.818181818181817,8.727272727272727,23.636363636363637,14.181818181818182,8.545454545454545,6.181818181818182,4.818181818181818,5.0,1296.5454545454545,62.45454545454545,-10.849090909090911,96.2,107.02727272727272,67.35454545454546,-0.006545454545454546,-4.136363636363636,100.11818181818181,104.25454545454545,0.18454545454545473,21.363636363636363,51.90909090909091,7.545454545454546,23.0,12.181818181818182,17.363636363636363,6.181818181818182,19.272727272727273,11.181818181818182,11.636363636363637,4.2727272727272725,3.0,4.2727272727272725
182,sam houston st.,-1.07,101.0,102.1,71.1,0.092,-2.93,100.3,103.3,15.24,1358,1358.0,81.06666666666666,-1.07,101.0,102.09999999999998,71.10000000000001,0.09200000000000001,-2.93,100.29999999999997,103.29999999999997,15.240000000000004,28.8,62.93333333333333,10.133333333333333,26.8,13.333333333333334,18.733333333333334,9.933333333333334,25.4,15.866666666666667,13.2,8.133333333333333,3.066666666666667,16.466666666666665,1282.8,67.8,-12.047333333333333,95.21333333333334,107.24666666666668,70.20666666666666,0.005333333333333329,-3.699333333333333,99.88666666666667,103.57999999999998,5.962666666666666,23.533333333333335,58.06666666666667,5.6,21.0,15.133333333333333,22.666666666666668,10.666666666666666,23.733333333333334,13.0,16.266666666666666,6.4,2.8666666666666667,13.666666666666666
183,iona,-1.17,100.3,101.5,68.2,0.038,-7.02,97.5,104.5,-0.36,1233,1233.0,75.0,-1.17,100.29999999999997,101.5,68.20000000000002,0.03799999999999999,-7.019999999999997,97.5,104.5,-0.35999999999999993,25.416666666666668,56.166666666666664,7.916666666666667,21.25,16.25,22.0,9.583333333333334,27.166666666666668,14.833333333333334,14.166666666666666,6.833333333333333,4.083333333333333,10.333333333333334,1277.75,61.166666666666664,-9.479166666666668,96.8,106.28333333333332,69.10833333333333,0.0005833333333333335,-5.323333333333333,97.6083333333333,102.91666666666667,-7.253333333333333,19.75,53.333333333333336,5.333333333333333,20.25,16.333333333333332,24.333333333333332,7.0,20.666666666666668,9.833333333333334,13.25,7.25,2.3333333333333335,10.166666666666666
184,texas st.,-1.22,99.5,100.7,62.7,0.07200000000000001,-6.2,98.4,104.6,-8.55,1402,1402.0,65.70588235294117,-1.22,99.5,100.70000000000003,62.70000000000002,0.07200000000000004,-6.200000000000002,98.40000000000002,104.59999999999997,-8.549999999999999,24.529411764705884,50.05882352941177,5.882352941176471,13.882352941176471,10.764705882352942,14.705882352941176,6.411764705882353,22.0,13.176470588235293,12.470588235294118,6.588235294117647,2.823529411764706,5.117647058823529,1296.0,58.0,-11.417058823529414,95.61764705882352,107.0294117647059,68.01764705882354,-0.027352941176470583,-3.4341176470588235,99.68235294117646,103.11176470588236,3.3264705882352943,20.176470588235293,48.64705882352941,6.705882352941177,20.176470588235293,10.941176470588236,15.705882352941176,6.352941176470588,18.529411764705884,10.705882352941176,14.117647058823529,6.294117647058823,2.2941176470588234,4.9411764705882355
185,bellarmine,-1.27,107.4,108.7,64.6,-0.014,-5.54,99.4,104.9,7.24,1468,1468.0,76.0,-1.2699999999999998,107.4,108.70000000000003,64.60000000000001,-0.014000000000000002,-5.54,99.39999999999999,104.9,7.24,28.363636363636363,55.18181818181818,6.636363636363637,18.454545454545453,12.636363636363637,16.181818181818183,7.545454545454546,21.636363636363637,15.909090909090908,10.636363636363637,7.181818181818182,2.272727272727273,1.6363636363636365,1299.4545454545455,62.36363636363637,-12.05181818181818,94.25454545454545,106.3090909090909,69.57272727272726,0.022181818181818178,-4.259090909090909,100.73636363636365,104.9909090909091,1.6754545454545455,21.90909090909091,52.18181818181818,9.0,25.90909090909091,9.545454545454545,13.818181818181818,7.545454545454546,19.0,12.090909090909092,15.454545454545455,5.0,2.909090909090909,1.8181818181818181
186,rice,-1.67,104.2,105.8,69.5,0.039,2.73,102.1,99.4,-12.13,1349,1349.0,77.75,-1.67,104.20000000000003,105.79999999999997,69.5,0.03899999999999999,2.73,102.10000000000001,99.39999999999999,-12.129999999999997,27.666666666666668,60.25,10.916666666666666,29.916666666666668,11.5,16.25,8.833333333333334,27.166666666666668,16.833333333333332,12.416666666666666,6.916666666666667,2.3333333333333335,3.6666666666666665,1333.6666666666667,65.83333333333333,-6.107499999999997,98.55833333333334,104.65833333333335,69.90000000000002,-0.02775,-0.09416666666666658,101.48333333333333,101.58333333333336,4.022500000000001,25.416666666666668,61.583333333333336,6.833333333333333,22.25,8.166666666666666,12.416666666666666,7.666666666666667,23.583333333333332,14.333333333333334,12.75,6.0,3.0833333333333335,4.0
187,siena,-1.93,99.7,101.6,66.4,-0.057,-7.45,96.5,104.0,-99.0,1373,1373.0,70.33333333333333,-1.93,99.70000000000003,101.60000000000001,66.39999999999999,-0.057000000000000016,-7.450000000000002,96.5,104.0,-99.0,24.5,52.25,6.75,18.083333333333332,14.583333333333334,22.166666666666668,7.916666666666667,25.083333333333332,12.583333333333334,12.416666666666666,5.0,3.25,5.666666666666667,1274.4166666666667,62.75,-10.320000000000002,95.5,105.81666666666666,68.05833333333332,0.009083333333333334,-6.037499999999999,96.8,102.82499999999999,-10.265833333333333,24.5,59.25,5.583333333333333,17.833333333333332,8.166666666666666,12.333333333333334,8.0,21.5,9.75,11.083333333333334,6.5,2.3333333333333335,7.75
188,hofstra,-2.14,105.9,108.1,68.3,0.052000000000000005,-1.22,101.6,102.8,5.25,1220,1220.0,77.38461538461539,-2.14,105.90000000000002,108.09999999999998,68.29999999999998,0.05200000000000001,-1.2200000000000002,101.6,102.79999999999997,5.25,27.615384615384617,58.53846153846154,7.461538461538462,21.615384615384617,14.692307692307692,19.615384615384617,9.846153846153847,24.692307692307693,13.846153846153847,10.76923076923077,6.384615384615385,3.1538461538461537,8.153846153846153,1332.0,70.15384615384616,-6.395384615384615,99.86923076923077,106.29230769230769,68.11538461538463,-0.020692307692307694,-2.074615384615385,101.41538461538461,103.4923076923077,1.4376923076923078,25.53846153846154,59.30769230769231,7.0,22.23076923076923,12.076923076923077,16.307692307692307,8.692307692307692,21.46153846153846,14.923076923076923,10.692307692307692,5.538461538461538,2.923076923076923,9.0
189,valparaiso,-2.52,96.7,99.2,67.2,-0.028,6.47,105.7,99.2,5.26,1434,1434.0,73.75,-2.52,96.70000000000002,99.20000000000002,67.2,-0.028,6.47,105.70000000000002,99.20000000000002,5.259999999999999,26.375,58.5,8.0,23.125,13.0,16.75,8.375,26.75,14.75,11.375,7.25,4.0,6.75,1233.25,63.25,0.018749999999999933,101.6,101.5875,67.7625,-0.008125000000000009,4.53125,104.53750000000001,99.9875,3.0075000000000003,24.25,60.0,5.25,18.5,9.5,15.0,7.0,23.25,10.625,12.375,6.0,3.375,6.875
190,southern illinois,-2.55,100.0,102.5,66.4,0.075,4.84,104.4,99.5,-4.55,1356,1356.0,71.0909090909091,-2.5500000000000003,100.0,102.5,66.39999999999999,0.07499999999999998,4.840000000000001,104.4,99.5,-4.549999999999999,24.818181818181817,51.81818181818182,8.636363636363637,21.727272727272727,12.818181818181818,17.545454545454547,4.2727272727272725,24.727272727272727,14.909090909090908,11.818181818181818,6.818181818181818,2.090909090909091,1.7272727272727273,1261.0,63.72727272727273,-2.705454545454545,100.76363636363637,103.46363636363638,66.77272727272728,-0.025454545454545452,3.7218181818181817,104.32727272727271,100.58181818181819,3.332727272727273,24.363636363636363,56.72727272727273,7.545454545454546,24.181818181818183,7.454545454545454,12.181818181818182,7.363636363636363,23.545454545454547,14.727272727272727,13.363636363636363,6.545454545454546,2.5454545454545454,3.0
191,army,-2.56,98.6,101.2,68.4,0.048,-1.05,103.0,104.1,3.13,1119,1119.0,75.9090909090909,-2.5599999999999996,98.60000000000001,101.20000000000003,68.39999999999999,0.047999999999999994,-1.0500000000000003,103.0,104.1,3.1299999999999994,27.818181818181817,56.63636363636363,8.181818181818182,23.818181818181817,12.090909090909092,18.727272727272727,6.090909090909091,26.454545454545453,15.181818181818182,11.727272727272727,6.090909090909091,1.5454545454545454,3.8181818181818183,1175.909090909091,65.36363636363636,-5.274545454545454,100.82727272727271,106.1,68.66363636363637,0.010454545454545454,-1.482727272727273,101.84545454545454,103.30909090909091,-60.70363636363636,24.454545454545453,59.72727272727273,8.090909090909092,24.545454545454547,8.363636363636363,11.636363636363637,7.545454545454546,23.545454545454547,11.727272727272727,13.545454545454545,6.454545454545454,3.3636363636363638,4.545454545454546
192,fresno st.,-2.69,99.5,102.2,66.0,0.065,4.33,104.3,99.9,-99.0,1201,1201.0,72.4,-2.6900000000000004,99.5,102.20000000000002,66.0,0.06499999999999999,4.329999999999999,104.29999999999998,99.89999999999999,-99.0,24.3,53.3,7.8,21.6,16.0,23.0,10.5,24.2,11.6,13.4,6.6,3.4,9.7,1286.5,63.9,-9.072,97.56000000000002,106.64999999999998,67.92,-0.0048000000000000004,3.9589999999999996,104.03,100.12,-0.10499999999999998,22.7,55.3,6.3,19.5,12.2,16.9,8.0,19.7,8.4,12.7,6.2,3.4,9.6
193,hartford,-2.8,96.9,99.7,67.1,0.081,-5.1,99.1,104.2,-0.15,1216,1216.0,71.2,-2.7999999999999994,96.90000000000002,99.70000000000003,67.10000000000001,0.08099999999999999,-5.1,99.09999999999998,104.20000000000003,-0.14999999999999997,26.0,55.46666666666667,7.933333333333334,22.466666666666665,11.266666666666667,15.666666666666666,7.133333333333334,23.666666666666668,11.8,11.266666666666667,7.533333333333333,2.2,6.333333333333333,1242.1333333333334,60.733333333333334,-10.815333333333335,95.84666666666666,106.64666666666668,67.00000000000001,-0.0222,-3.9173333333333336,98.78666666666666,102.67999999999999,-5.501333333333333,22.666666666666668,56.53333333333333,6.733333333333333,24.466666666666665,8.666666666666666,12.933333333333334,8.6,22.133333333333333,10.933333333333334,13.866666666666667,5.333333333333333,3.1333333333333333,6.666666666666667
194,la salle,-3.13,102.0,105.2,68.8,-0.012,7.49,104.8,97.3,6.24,1247,1247.0,78.25,-3.1299999999999994,102.0,105.20000000000002,68.8,-0.011999999999999999,7.490000000000001,104.79999999999998,97.29999999999998,6.240000000000001,28.25,54.75,8.625,20.0,13.125,17.875,6.875,23.625,16.125,15.375,8.625,3.375,1.875,1254.0,65.875,3.1100000000000003,102.96249999999999,99.8625,67.3625,-0.007500000000000001,5.19625,104.85000000000001,99.65,-9.442499999999999,22.75,56.0,5.75,21.25,14.625,19.25,8.375,19.5,13.5,14.875,7.5,2.5,2.5
195,illinois st.,-3.21,98.8,102.0,69.2,-0.112,5.48,105.4,99.9,2.1,1229,1229.0,80.83333333333333,-3.2100000000000004,98.8,102.0,69.2,-0.112,5.48,105.39999999999999,99.89999999999999,2.1,29.833333333333332,59.5,10.166666666666666,25.5,11.0,15.666666666666666,6.333333333333333,28.0,14.5,8.5,6.666666666666667,3.0,4.166666666666667,1204.5,64.0,-6.23,100.2,106.41666666666667,66.28333333333335,-0.006166666666666665,4.71,104.3,99.56666666666666,4.136666666666666,24.0,58.333333333333336,7.166666666666667,24.833333333333332,8.833333333333334,14.166666666666666,6.5,24.0,13.833333333333334,11.333333333333334,4.166666666666667,2.1666666666666665,4.333333333333333
196,hawaii,-3.27,101.0,104.3,67.1,-0.02,-0.78,101.0,101.7,-99.0,1218,1218.0,77.33333333333333,-3.27,101.0,104.29999999999998,67.10000000000001,-0.02,-0.7800000000000001,101.0,101.70000000000002,-99.0,28.11111111111111,59.111111111111114,8.666666666666666,22.444444444444443,12.444444444444445,17.333333333333332,9.555555555555555,25.77777777777778,13.0,12.666666666666666,5.666666666666667,1.6666666666666667,6.666666666666667,1263.2222222222222,69.22222222222223,-6.7811111111111115,97.26666666666667,104.04444444444445,69.8111111111111,0.008333333333333331,-0.20777777777777778,101.78888888888889,101.99999999999999,0.7833333333333334,25.77777777777778,58.22222222222222,6.333333333333333,18.555555555555557,11.333333333333334,15.333333333333334,6.444444444444445,20.666666666666668,10.0,11.555555555555555,6.333333333333333,2.7777777777777777,7.444444444444445
197,saint joseph's,-3.38,101.4,104.8,72.3,0.027000000000000003,10.95,107.8,96.8,15.44,1386,1386.0,80.6,-3.38,101.4,104.8,72.3,0.027000000000000003,10.95,107.8,96.8,15.440000000000001,27.6,60.2,10.2,29.2,15.2,20.6,6.4,26.6,14.8,12.4,6.0,2.4,12.4,1224.8,73.8,2.2440000000000007,104.08000000000001,101.86,68.44,-0.027200000000000002,5.572,104.13999999999999,98.56,4.688,28.4,63.8,6.6,23.4,10.4,14.6,8.2,25.8,12.2,12.8,5.6,1.4,13.2
198,nicholls st.,-3.64,100.1,103.7,71.8,0.121,-7.49,98.3,105.8,6.94,1311,1311.0,83.6470588235294,-3.64,100.09999999999998,103.70000000000003,71.79999999999998,0.121,-7.489999999999998,98.29999999999997,105.79999999999997,6.939999999999999,31.0,64.17647058823529,7.9411764705882355,23.235294117647058,13.705882352941176,20.058823529411764,9.411764705882353,26.41176470588235,13.764705882352942,12.0,8.941176470588236,3.0,6.0588235294117645,1278.5294117647059,72.82352941176471,-14.642941176470586,95.1,109.72941176470592,70.01764705882353,0.0008235294117647058,-4.5194117647058825,99.94705882352942,104.47647058823529,8.401764705882353,25.11764705882353,60.0,7.117647058823529,21.352941176470587,15.470588235294118,22.0,7.705882352941177,23.58823529411765,11.764705882352942,15.352941176470589,4.588235294117647,2.6470588235294117,6.588235294117647
199,northern kentucky,-3.67,104.0,107.6,64.9,0.056,-2.59,102.1,104.7,4.15,1297,1297.0,75.78571428571429,-3.6700000000000013,104.0,107.59999999999998,64.89999999999999,0.056000000000000015,-2.5900000000000003,102.1,104.70000000000003,4.1499999999999995,27.928571428571427,59.357142857142854,7.857142857142857,24.071428571428573,12.071428571428571,16.785714285714285,10.357142857142858,21.642857142857142,12.928571428571429,11.071428571428571,6.857142857142857,1.7857142857142858,4.571428571428571,1329.642857142857,69.35714285714286,-6.347857142857143,100.70000000000002,107.04285714285717,68.85714285714286,-0.022785714285714288,-1.602857142857143,103.03571428571429,104.62142857142855,0.8142857142857144,24.928571428571427,55.42857142857143,7.571428571428571,21.214285714285715,11.928571428571429,18.071428571428573,9.214285714285714,20.071428571428573,13.357142857142858,13.0,5.785714285714286,2.0714285714285716,4.142857142857143
200,montana,-3.69,98.1,101.8,66.0,0.009000000000000001,1.0,103.7,102.7,16.83,1285,1285.0,68.9,-3.69,98.10000000000001,101.79999999999998,66.0,0.009000000000000003,1.0,103.70000000000002,102.70000000000002,16.829999999999995,23.3,51.6,5.6,15.3,16.7,21.4,6.7,23.8,12.4,13.5,5.3,3.1,7.9,1315.1,62.0,-7.502,98.28,105.76000000000002,67.85,-0.0269,-1.1250000000000002,101.81,102.91000000000001,7.742,22.4,54.3,5.0,18.3,12.2,19.0,7.3,22.2,10.1,13.1,6.1,3.2,7.1
201,evansville,-3.75,105.9,109.6,62.2,0.011,4.09,103.4,99.3,-4.53,1191,1191.0,67.77777777777777,-3.75,105.89999999999999,109.60000000000001,62.199999999999996,0.010999999999999998,4.09,103.39999999999999,99.29999999999998,-4.53,24.0,51.44444444444444,10.0,25.444444444444443,9.777777777777779,13.11111111111111,4.111111111111111,22.77777777777778,12.11111111111111,8.0,4.555555555555555,2.7777777777777777,4.888888888888889,1325.3333333333333,59.888888888888886,-2.486666666666667,99.76666666666667,102.24444444444447,68.35555555555555,-0.011666666666666667,3.7222222222222223,103.9888888888889,100.24444444444445,3.0555555555555554,22.77777777777778,50.22222222222222,5.888888888888889,14.88888888888889,8.444444444444445,12.88888888888889,4.888888888888889,23.22222222222222,10.0,11.777777777777779,4.777777777777778,1.8888888888888888,6.444444444444445
202,elon,-3.76,96.8,100.5,66.7,0.014,-1.48,102.1,103.6,-4.22,1189,1189.0,72.55555555555556,-3.759999999999999,96.79999999999998,100.5,66.7,0.014,-1.4800000000000002,102.10000000000001,103.60000000000001,-4.22,26.555555555555557,58.333333333333336,10.0,26.22222222222222,9.444444444444445,12.0,8.444444444444445,24.11111111111111,11.88888888888889,10.222222222222221,6.444444444444445,2.0,11.777777777777779,1302.5555555555557,60.888888888888886,-7.405555555555555,100.22222222222223,107.65555555555557,67.4,0.008111111111111112,-2.328888888888889,101.22222222222223,103.56666666666666,1.5422222222222224,20.77777777777778,49.888888888888886,5.555555555555555,21.11111111111111,13.777777777777779,20.666666666666668,4.888888888888889,20.11111111111111,8.88888888888889,11.777777777777779,5.777777777777778,3.4444444444444446,8.555555555555555
203,norfolk st.,-3.79,99.4,103.2,67.7,0.048,-7.97,97.3,105.2,-0.57,1313,1313.0,79.07142857142857,-3.7899999999999996,99.4,103.20000000000003,67.70000000000002,0.048,-7.97,97.29999999999997,105.20000000000003,-0.5700000000000001,26.214285714285715,56.92857142857143,8.642857142857142,21.0,18.0,24.571428571428573,8.142857142857142,25.0,13.642857142857142,13.571428571428571,6.357142857142857,3.357142857142857,8.285714285714286,1237.4285714285713,67.42857142857143,-11.682857142857141,96.17857142857142,107.82142857142856,71.45,-0.011357142857142859,-4.659999999999999,98.63571428571429,103.29999999999998,2.177857142857143,22.214285714285715,56.285714285714285,7.857142857142857,25.357142857142858,15.142857142857142,22.857142857142858,8.642857142857142,21.142857142857142,11.5,15.142857142857142,5.5,3.142857142857143,9.285714285714286
204,louisiana,-3.8,100.3,104.1,71.2,0.096,-3.88,100.2,104.1,-1.73,1418,1418.0,73.0,-3.799999999999999,100.29999999999997,104.09999999999997,71.20000000000002,0.09600000000000002,-3.880000000000001,100.20000000000003,104.09999999999997,-1.7300000000000002,26.6,58.86666666666667,6.933333333333334,19.066666666666666,12.866666666666667,18.666666666666668,9.666666666666666,26.4,12.933333333333334,14.666666666666666,6.2,5.133333333333334,3.2666666666666666,1297.2,65.93333333333334,-6.223333333333333,98.68666666666668,104.90666666666668,67.66666666666667,-0.006133333333333334,-4.570000000000001,99.16000000000001,103.75333333333333,1.5306666666666666,24.333333333333332,61.266666666666666,5.2,17.6,12.066666666666666,16.933333333333334,9.133333333333333,21.4,12.666666666666666,12.2,6.466666666666667,2.466666666666667,3.0
205,san diego,-4.06,96.9,101.0,70.4,-0.025,9.24,107.2,98.0,7.55,1360,1360.0,73.0,-4.06,96.90000000000002,101.0,70.4,-0.025000000000000005,9.24,107.2,98.0,7.55,28.0,58.333333333333336,4.333333333333333,13.666666666666666,12.666666666666666,18.333333333333332,8.0,26.333333333333332,15.0,12.333333333333334,8.333333333333334,5.666666666666667,7.666666666666667,1282.0,63.666666666666664,-10.62,95.16666666666667,105.8,69.63333333333334,0.072,4.489999999999999,103.93333333333334,99.43333333333334,-0.09999999999999999,23.333333333333332,56.333333333333336,6.0,18.333333333333332,11.0,18.333333333333332,8.0,25.0,10.0,14.666666666666666,6.333333333333333,3.3333333333333335,8.0
206,campbell,-4.29,103.0,107.3,64.2,0.064,-5.17,99.0,104.1,-1.91,1144,1144.0,69.46666666666667,-4.29,103.0,107.29999999999997,64.20000000000002,0.06400000000000003,-5.170000000000001,99.0,104.09999999999997,-1.91,25.2,50.06666666666667,7.533333333333333,17.866666666666667,11.533333333333333,16.266666666666666,5.333333333333333,21.866666666666667,14.866666666666667,10.4,5.6,2.3333333333333335,4.0,1261.5333333333333,59.93333333333333,-11.659333333333334,95.48666666666665,107.12666666666665,67.96,-0.02986666666666667,-4.8839999999999995,99.74666666666666,104.64000000000001,1.656,22.4,52.4,5.6,19.8,9.533333333333333,13.333333333333334,7.466666666666667,20.4,9.933333333333334,12.466666666666667,4.933333333333334,2.533333333333333,4.533333333333333
